Textbox8,tbToday
Data QC Lookup Tables (With DP Levels),Report Generated: 11/1/2012

Textbox14


Count
"Total Active, Retired, Draft, Rejected Risks: 0"
CE,CTDPF,CE04OSHY-SF01B-08-CTDPFA107,PRESWAT (L0)
CE,CTDPF,CE04OSHY-SF01B-08-CTDPFA107,PRESWAT (L1)
CE,CTDPF,CE04OSHY-SF01B-08-CTDPFA107,TEMPWAT (L0)
CE,CTDPF,CE04OSHY-SF01B-08-CTDPFA107,TEMPWAT (L1)
CE,DOFST,CE04OSHY-SF01B-08-DOFSTA107,DOCONCF (L1)
CE,OPTAA,CE04OSHY-SF01B-09-OPTAAA105,OPTABSN (L2)
CE,OPTAA,CE04OSHY-SF01B-09-OPTAAA105,OPTATTN (L2)
CE,OPTAA,CE04OSHY-SF01B-09-OPTAAA105,OPTCREF (L0)
CE,OPTAA,CE04OSHY-SF01B-09-OPTAAA105,OPTCSIG (L0)
CE,OPTAA,CE04OSHY-SF01B-09-OPTAAA105,OPTTEMP (L0)
CE,DOSTA,CE04OSSM-RI002-01-DOSTAD999,DOCONCS (L0)
CE,DOSTA,CE04OSSM-RI002-01-DOSTAD999,DOCONCS (L2)
CE,VELPT,CE04OSSM-RI002-02-VELPTA999,VELPTMN (L1)
CE,PHSEN,CE04OSSM-RI002-03-PHSEND999,ABSTHRM (L0)
CE,PHSEN,CE04OSSM-RI002-03-PHSEND999,PH434SI (L0)
CE,PHSEN,CE04OSSM-RI002-03-PHSEND999,PH578SI (L0)
CE,PHSEN,CE04OSSM-RI002-03-PHSEND999,PHWATER (L1)
CE,CTDBP,CE04OSSM-RI002-05-CTDBPC999,CONDWAT (L0)
CE,CTDBP,CE04OSSM-RI002-05-CTDBPC999,CONDWAT (L1)
CE,CTDBP,CE04OSSM-RI002-05-CTDBPC999,DENSITY (L2)
CE,CTDBP,CE04OSSM-RI002-05-CTDBPC999,PRACSAL (L2)
CE,CTDBP,CE04OSSM-RI002-05-CTDBPC999,PRESWAT (L0)
CE,CTDBP,CE04OSSM-RI002-05-CTDBPC999,PRESWAT (L1)
CE,CTDBP,CE04OSSM-RI002-05-CTDBPC999,TEMPWAT (L0)
CE,CTDBP,CE04OSSM-RI002-05-CTDBPC999,TEMPWAT (L1)
CE,ADCPT,CE04OSSM-RI003-01-ADCPTC999,ECHOINT (L0)
CE,ADCPT,CE04OSSM-RI003-01-ADCPTC999,ECHOINT (L1)
CE,ADCPT,CE04OSSM-RI003-01-ADCPTC999,VELPROF (L0)
CE,ADCPT,CE04OSSM-RI003-01-ADCPTC999,VELPROF (L1)
CE,OPTAA,CE04OSSM-RI003-02-OPTAAD999,OPTABSN (L2)
CE,OPTAA,CE04OSSM-RI003-02-OPTAAD999,OPTATTN (L2)
CE,OPTAA,CE04OSSM-RI003-02-OPTAAD999,OPTCREF (L0)
CE,OPTAA,CE04OSSM-RI003-02-OPTAAD999,OPTCSIG (L0)
CE,OPTAA,CE04OSSM-RI003-02-OPTAAD999,OPTTEMP (L0)
CE,NUTNR,CE04OSSM-RI003-03-NUTNRB999,NITROPT (L1)
CE,SPKIR,CE04OSSM-RI003-04-SPKIRB999,OPTATTS (L2)
CE,SPKIR,CE04OSSM-RI003-04-SPKIRB999,SPECTIR (L0)
CE,SPKIR,CE04OSSM-RI003-04-SPKIRB999,SPECTIR (L1)
CE,FLORT,CE04OSSM-RI003-05-FLORTD999,CDOMFLO (L0)
CE,FLORT,CE04OSSM-RI003-05-FLORTD999,CDOMFLO (L1)
CE,FLORT,CE04OSSM-RI003-05-FLORTD999,CHLAFLO (L0)
CE,FLORT,CE04OSSM-RI003-05-FLORTD999,CHLAFLO (L1)
CE,FLORT,CE04OSSM-RI003-05-FLORTD999,FLUBSCT (L0)
CE,FLORT,CE04OSSM-RI003-05-FLORTD999,FLUBSCT (L1)
CE,METBK,CE04OSSM-SB001-01-METBKA999,BARPRES (L0)
CE,METBK,CE04OSSM-SB001-01-METBKA999,BARPRES (L1)
CE,METBK,CE04OSSM-SB001-01-METBKA999,CONDSRF (L0)
CE,METBK,CE04OSSM-SB001-01-METBKA999,CONDSRF (L1)
CE,METBK,CE04OSSM-SB001-01-METBKA999,LONGIRR (L0)
CE,METBK,CE04OSSM-SB001-01-METBKA999,LONGIRR (L1)
CE,METBK,CE04OSSM-SB001-01-METBKA999,WINDAVG (L1)
CE,METBK,CE04OSSM-SB001-01-METBKA999,SPECHUM (L2)
CE,METBK,CE04OSSM-SB001-01-METBKA999,TEMPAIR (L0)
CE,METBK,CE04OSSM-SB001-01-METBKA999,TEMPAIR (L1)
CE,METBK,CE04OSSM-SB001-01-METBKA999,TEMPSRF (L0)
CE,METBK,CE04OSSM-SB001-01-METBKA999,TEMPSRF (L1)
CE,METBK,CE04OSSM-SB001-01-METBKA999,WINDAVG (L0)
CE,METBK,CE04OSSM-SB001-01-METBKA999,PRECIPM (L0)
CE,METBK,CE04OSSM-SB001-01-METBKA999,PRECIPM (L1)
CE,METBK,CE04OSSM-SB001-01-METBKA999,RELHUMI (L0)
CE,METBK,CE04OSSM-SB001-01-METBKA999,RELHUMI (L1)
CE,METBK,CE04OSSM-SB001-01-METBKA999,SHRTIRR (L0)
CE,METBK,CE04OSSM-SB001-01-METBKA999,SHRTIRR (L1)
CE,PCO2A,CE04OSSM-SB001-03-PCO2AA999,CO2FLUX (L2)
CE,PCO2A,CE04OSSM-SB001-03-PCO2AA999,PCO2ATM (L1)
CE,PCO2A,CE04OSSM-SB001-03-PCO2AA999,PCO2SSW (L1)
CE,PCO2A,CE04OSSM-SB001-03-PCO2AA999,PRESAIR (L0)
CE,PCO2A,CE04OSSM-SB001-03-PCO2AA999,XCO2ATM (L0)
CE,PCO2A,CE04OSSM-SB001-03-PCO2AA999,XCO2SSW (L0)
CE,FDCHP,CE04OSSM-SB001-04-FDCHP0999,FLUXHOT (L2)
CE,FDCHP,CE04OSSM-SB001-04-FDCHP0999,FLUXMOM (L2)
CE,FDCHP,CE04OSSM-SB001-04-FDCHP0999,FLUXWET (L2)
CE,FDCHP,CE04OSSM-SB001-04-FDCHP0999,MOISTUR (L0)
CE,FDCHP,CE04OSSM-SB001-04-FDCHP0999,MOISTUR (L1)
CE,FDCHP,CE04OSSM-SB001-04-FDCHP0999,MOTFLUX (L0)
CE,FDCHP,CE04OSSM-SB001-04-FDCHP0999,RELHUMI (L0)
CE,FDCHP,CE04OSSM-SB001-04-FDCHP0999,RELHUMI (L1)
CE,FDCHP,CE04OSSM-SB001-04-FDCHP0999,TMPATUR (L0)
CE,FDCHP,CE04OSSM-SB001-04-FDCHP0999,TMPATUR (L1)
CE,FDCHP,CE04OSSM-SB001-04-FDCHP0999,WINDTUR (L0)
CE,FDCHP,CE04OSSM-SB001-04-FDCHP0999,WINDTUR (L1)
CE,VELPT,CE04OSSM-SB001-05-VELPTA999,VELPTMN (L1)
CE,WAVSS,CE04OSSM-SB001-06-WAVSSA999,WAVSTAT (L0)
CE,WAVSS,CE04OSSM-SB001-06-WAVSSA999,WAVSTAT (L2)
CE,PARAD,CE05MOAS-GL001-01-PARADM999,OPTPARW (L0)
CE,PARAD,CE05MOAS-GL001-01-PARADM999,OPTPARW (L1)
CE,FLORT,CE05MOAS-GL001-02-FLORTM999,CDOMFLO (L0)
CE,FLORT,CE05MOAS-GL001-02-FLORTM999,CDOMFLO (L1)
CE,FLORT,CE05MOAS-GL001-02-FLORTM999,CHLAFLO (L0)
CE,FLORT,CE05MOAS-GL001-02-FLORTM999,CHLAFLO (L1)
CE,FLORT,CE05MOAS-GL001-02-FLORTM999,FLUBSCT (L0)
CE,FLORT,CE05MOAS-GL001-02-FLORTM999,FLUBSCT (L1)
CE,ADCPA,CE05MOAS-GL001-03-ADCPAM999,ECHOINT (L0)
CE,ADCPA,CE05MOAS-GL001-03-ADCPAM999,ECHOINT (L1)
CE,ADCPA,CE05MOAS-GL001-03-ADCPAM999,VELPROF (L0)
CE,ADCPA,CE05MOAS-GL001-03-ADCPAM999,VELPROF (L1)
CE,DOSTA,CE05MOAS-GL001-04-DOSTAM999,DOCONCS (L0)
CE,DOSTA,CE05MOAS-GL001-04-DOSTAM999,DOCONCS (L2)
CE,CTDGV,CE05MOAS-GL001-05-CTDGVM999,CONDWAT (L0)
CE,CTDGV,CE05MOAS-GL001-05-CTDGVM999,CONDWAT (L1)
CE,CTDGV,CE05MOAS-GL001-05-CTDGVM999,DENSITY (L2)
CE,CTDGV,CE05MOAS-GL001-05-CTDGVM999,PRACSAL (L2)
CE,CTDGV,CE05MOAS-GL001-05-CTDGVM999,PRESWAT (L0)
CE,CTDGV,CE05MOAS-GL001-05-CTDGVM999,PRESWAT (L1)
CE,CTDGV,CE05MOAS-GL001-05-CTDGVM999,TEMPWAT (L0)
CE,CTDGV,CE05MOAS-GL001-05-CTDGVM999,TEMPWAT (L1)
CE,PARAD,CE05MOAS-GL002-01-PARADM999,OPTPARW (L0)
CE,PARAD,CE05MOAS-GL002-01-PARADM999,OPTPARW (L1)
CE,FLORT,CE05MOAS-GL002-02-FLORTM999,CDOMFLO (L0)
CE,FLORT,CE05MOAS-GL002-02-FLORTM999,CDOMFLO (L1)
CE,FLORT,CE05MOAS-GL002-02-FLORTM999,CHLAFLO (L0)
CE,FLORT,CE05MOAS-GL002-02-FLORTM999,CHLAFLO (L1)
CE,FLORT,CE05MOAS-GL002-02-FLORTM999,FLUBSCT (L0)
CE,FLORT,CE05MOAS-GL002-02-FLORTM999,FLUBSCT (L1)
CE,ADCPA,CE05MOAS-GL002-03-ADCPAM999,ECHOINT (L0)
CE,ADCPA,CE05MOAS-GL002-03-ADCPAM999,ECHOINT (L1)
CE,ADCPA,CE05MOAS-GL002-03-ADCPAM999,VELPROF (L0)
CE,ADCPA,CE05MOAS-GL002-03-ADCPAM999,VELPROF (L1)
CE,DOSTA,CE05MOAS-GL002-04-DOSTAM999,DOCONCS (L0)
CE,DOSTA,CE05MOAS-GL002-04-DOSTAM999,DOCONCS (L2)
CE,CTDGV,CE05MOAS-GL002-05-CTDGVM999,CONDWAT (L0)
CE,CTDGV,CE05MOAS-GL002-05-CTDGVM999,CONDWAT (L1)
CE,CTDGV,CE05MOAS-GL002-05-CTDGVM999,DENSITY (L2)
CE,CTDGV,CE05MOAS-GL002-05-CTDGVM999,PRACSAL (L2)
CE,CTDGV,CE05MOAS-GL002-05-CTDGVM999,PRESWAT (L0)
CE,CTDGV,CE05MOAS-GL002-05-CTDGVM999,PRESWAT (L1)
CE,CTDGV,CE05MOAS-GL002-05-CTDGVM999,TEMPWAT (L0)
CE,CTDGV,CE05MOAS-GL002-05-CTDGVM999,TEMPWAT (L1)
CE,PARAD,CE05MOAS-GL003-01-PARADM999,OPTPARW (L0)
CE,PARAD,CE05MOAS-GL003-01-PARADM999,OPTPARW (L1)
CE,FLORT,CE05MOAS-GL003-02-FLORTM999,CDOMFLO (L0)
CE,FLORT,CE05MOAS-GL003-02-FLORTM999,CDOMFLO (L1)
CE,FLORT,CE05MOAS-GL003-02-FLORTM999,CHLAFLO (L0)
CE,FLORT,CE05MOAS-GL003-02-FLORTM999,CHLAFLO (L1)
CE,FLORT,CE05MOAS-GL003-02-FLORTM999,FLUBSCT (L0)
CE,FLORT,CE05MOAS-GL003-02-FLORTM999,FLUBSCT (L1)
CE,ADCPA,CE05MOAS-GL003-03-ADCPAM999,ECHOINT (L0)
CE,ADCPA,CE05MOAS-GL003-03-ADCPAM999,ECHOINT (L1)
CE,ADCPA,CE05MOAS-GL003-03-ADCPAM999,VELPROF (L0)
CE,ADCPA,CE05MOAS-GL003-03-ADCPAM999,VELPROF (L1)
CE,DOSTA,CE05MOAS-GL003-04-DOSTAM999,DOCONCS (L0)
CE,DOSTA,CE05MOAS-GL003-04-DOSTAM999,DOCONCS (L2)
CE,CTDGV,CE05MOAS-GL003-05-CTDGVM999,CONDWAT (L0)
CE,CTDGV,CE05MOAS-GL003-05-CTDGVM999,CONDWAT (L1)
CE,CTDGV,CE05MOAS-GL003-05-CTDGVM999,DENSITY (L2)
CE,CTDGV,CE05MOAS-GL003-05-CTDGVM999,PRACSAL (L2)
CE,CTDGV,CE05MOAS-GL003-05-CTDGVM999,PRESWAT (L0)
CE,CTDGV,CE05MOAS-GL003-05-CTDGVM999,PRESWAT (L1)
CE,CTDGV,CE05MOAS-GL003-05-CTDGVM999,TEMPWAT (L0)
CE,CTDGV,CE05MOAS-GL003-05-CTDGVM999,TEMPWAT (L1)
CE,PARAD,CE05MOAS-GL004-01-PARADM999,OPTPARW (L0)
CE,PARAD,CE05MOAS-GL004-01-PARADM999,OPTPARW (L1)
CE,FLORT,CE05MOAS-GL004-02-FLORTM999,CDOMFLO (L0)
CE,FLORT,CE05MOAS-GL004-02-FLORTM999,CDOMFLO (L1)
CE,FLORT,CE05MOAS-GL004-02-FLORTM999,CHLAFLO (L0)
CE,FLORT,CE05MOAS-GL004-02-FLORTM999,CHLAFLO (L1)
CE,FLORT,CE05MOAS-GL004-02-FLORTM999,FLUBSCT (L0)
CE,FLORT,CE05MOAS-GL004-02-FLORTM999,FLUBSCT (L1)
CE,ADCPA,CE05MOAS-GL004-03-ADCPAM999,ECHOINT (L0)
CE,ADCPA,CE05MOAS-GL004-03-ADCPAM999,ECHOINT (L1)
CE,ADCPA,CE05MOAS-GL004-03-ADCPAM999,VELPROF (L0)
CE,ADCPA,CE05MOAS-GL004-03-ADCPAM999,VELPROF (L1)
CE,DOSTA,CE05MOAS-GL004-04-DOSTAM999,DOCONCS (L0)
CE,DOSTA,CE05MOAS-GL004-04-DOSTAM999,DOCONCS (L2)
CE,CTDGV,CE05MOAS-GL004-05-CTDGVM999,CONDWAT (L0)
CE,CTDGV,CE05MOAS-GL004-05-CTDGVM999,CONDWAT (L1)
CE,CTDGV,CE05MOAS-GL004-05-CTDGVM999,DENSITY (L2)
CE,CTDGV,CE05MOAS-GL004-05-CTDGVM999,PRACSAL (L2)
CE,CTDGV,CE05MOAS-GL004-05-CTDGVM999,PRESWAT (L0)
CE,CTDGV,CE05MOAS-GL004-05-CTDGVM999,PRESWAT (L1)
CE,CTDGV,CE05MOAS-GL004-05-CTDGVM999,TEMPWAT (L0)
CE,CTDGV,CE05MOAS-GL004-05-CTDGVM999,TEMPWAT (L1)
CE,PARAD,CE05MOAS-GL005-01-PARADM999,OPTPARW (L0)
CE,PARAD,CE05MOAS-GL005-01-PARADM999,OPTPARW (L1)
CE,FLORT,CE05MOAS-GL005-02-FLORTM999,CDOMFLO (L0)
CE,FLORT,CE05MOAS-GL005-02-FLORTM999,CDOMFLO (L1)
CE,FLORT,CE05MOAS-GL005-02-FLORTM999,CHLAFLO (L0)
CE,FLORT,CE05MOAS-GL005-02-FLORTM999,CHLAFLO (L1)
CE,FLORT,CE05MOAS-GL005-02-FLORTM999,FLUBSCT (L0)
CE,FLORT,CE05MOAS-GL005-02-FLORTM999,FLUBSCT (L1)
CE,ADCPA,CE05MOAS-GL005-03-ADCPAM999,ECHOINT (L0)
CE,ADCPA,CE05MOAS-GL005-03-ADCPAM999,ECHOINT (L1)
CE,ADCPA,CE05MOAS-GL005-03-ADCPAM999,VELPROF (L0)
CE,ADCPA,CE05MOAS-GL005-03-ADCPAM999,VELPROF (L1)
CE,DOSTA,CE05MOAS-GL005-04-DOSTAM999,DOCONCS (L0)
CE,DOSTA,CE05MOAS-GL005-04-DOSTAM999,DOCONCS (L2)
CE,CTDGV,CE05MOAS-GL005-05-CTDGVM999,CONDWAT (L0)
CE,CTDGV,CE05MOAS-GL005-05-CTDGVM999,CONDWAT (L1)
CE,CTDGV,CE05MOAS-GL005-05-CTDGVM999,DENSITY (L2)
CE,CTDGV,CE05MOAS-GL005-05-CTDGVM999,PRACSAL (L2)
CE,CTDGV,CE05MOAS-GL005-05-CTDGVM999,PRESWAT (L0)
CE,CTDGV,CE05MOAS-GL005-05-CTDGVM999,PRESWAT (L1)
CE,CTDGV,CE05MOAS-GL005-05-CTDGVM999,TEMPWAT (L0)
CE,CTDGV,CE05MOAS-GL005-05-CTDGVM999,TEMPWAT (L1)
CE,PARAD,CE05MOAS-GL006-01-PARADM999,OPTPARW (L0)
CE,PARAD,CE05MOAS-GL006-01-PARADM999,OPTPARW (L1)
CE,FLORT,CE05MOAS-GL006-02-FLORTM999,CDOMFLO (L0)
CE,FLORT,CE05MOAS-GL006-02-FLORTM999,CDOMFLO (L1)
CE,FLORT,CE05MOAS-GL006-02-FLORTM999,CHLAFLO (L0)
CE,FLORT,CE05MOAS-GL006-02-FLORTM999,CHLAFLO (L1)
CE,FLORT,CE05MOAS-GL006-02-FLORTM999,FLUBSCT (L0)
CE,FLORT,CE05MOAS-GL006-02-FLORTM999,FLUBSCT (L1)
CE,ADCPA,CE05MOAS-GL006-03-ADCPAM999,ECHOINT (L0)
CE,ADCPA,CE05MOAS-GL006-03-ADCPAM999,ECHOINT (L1)
CE,ADCPA,CE05MOAS-GL006-03-ADCPAM999,VELPROF (L0)
CE,ADCPA,CE05MOAS-GL006-03-ADCPAM999,VELPROF (L1)
CE,DOSTA,CE05MOAS-GL006-04-DOSTAM999,DOCONCS (L0)
CE,DOSTA,CE05MOAS-GL006-04-DOSTAM999,DOCONCS (L2)
CE,CTDGV,CE05MOAS-GL006-05-CTDGVM999,CONDWAT (L0)
CE,CTDGV,CE05MOAS-GL006-05-CTDGVM999,CONDWAT (L1)
CE,CTDGV,CE05MOAS-GL006-05-CTDGVM999,DENSITY (L2)
CE,CTDGV,CE05MOAS-GL006-05-CTDGVM999,PRACSAL (L2)
CE,CTDGV,CE05MOAS-GL006-05-CTDGVM999,PRESWAT (L0)
CE,CTDGV,CE05MOAS-GL006-05-CTDGVM999,PRESWAT (L1)
CE,CTDGV,CE05MOAS-GL006-05-CTDGVM999,TEMPWAT (L0)
CE,CTDGV,CE05MOAS-GL006-05-CTDGVM999,TEMPWAT (L1)
CE,DOSTA,CE06ISSM-MF004-01-DOSTAD999,DOCONCS (L0)
CE,DOSTA,CE06ISSM-MF004-01-DOSTAD999,DOCONCS (L2)
CE,PHSEN,CE06ISSM-MF004-02-PHSEND999,ABSTHRM (L0)
CE,PHSEN,CE06ISSM-MF004-02-PHSEND999,PH434SI (L0)
CE,PHSEN,CE06ISSM-MF004-02-PHSEND999,PH578SI (L0)
CE,PHSEN,CE06ISSM-MF004-02-PHSEND999,PHWATER (L1)
CE,OPTAA,CE06ISSM-MF004-03-OPTAAD999,OPTABSN (L2)
CE,OPTAA,CE06ISSM-MF004-03-OPTAAD999,OPTATTN (L2)
CE,OPTAA,CE06ISSM-MF004-03-OPTAAD999,OPTCREF (L0)
CE,OPTAA,CE06ISSM-MF004-03-OPTAAD999,OPTCSIG (L0)
CE,OPTAA,CE06ISSM-MF004-03-OPTAAD999,OPTTEMP (L0)
CE,PCO2W,CE06ISSM-MF004-04-PCO2WB999,CO2ABS1 (L0)
CE,PCO2W,CE06ISSM-MF004-04-PCO2WB999,CO2ABS2 (L0)
CE,PCO2W,CE06ISSM-MF004-04-PCO2WB999,CO2THRM (L0)
CE,PCO2W,CE06ISSM-MF004-04-PCO2WB999,PCO2WAT (L1)
CE,ADCPT,CE06ISSM-MF004-05-ADCPTM999,ECHOINT (L0)
CE,ADCPT,CE06ISSM-MF004-05-ADCPTM999,ECHOINT (L1)
CE,ADCPT,CE06ISSM-MF004-05-ADCPTM999,VELPROF (L0)
CE,ADCPT,CE06ISSM-MF004-05-ADCPTM999,VELPROF (L1)
CE,CTDBP,CE06ISSM-MF005-01-CTDBPC999,CONDWAT (L0)
CE,CTDBP,CE06ISSM-MF005-01-CTDBPC999,CONDWAT (L1)
CE,CTDBP,CE06ISSM-MF005-01-CTDBPC999,DENSITY (L2)
CE,CTDBP,CE06ISSM-MF005-01-CTDBPC999,PRACSAL (L2)
CE,CTDBP,CE06ISSM-MF005-01-CTDBPC999,PRESWAT (L0)
CE,CTDBP,CE06ISSM-MF005-01-CTDBPC999,PRESWAT (L1)
CE,CTDBP,CE06ISSM-MF005-01-CTDBPC999,TEMPWAT (L0)
CE,CTDBP,CE06ISSM-MF005-01-CTDBPC999,TEMPWAT (L1)
CE,ZPLSC,CE06ISSM-MF005-02-ZPLSCC999,SONBSCA (L0)
CE,ZPLSC,CE06ISSM-MF005-02-ZPLSCC999,SONBSCA (L1)
CE,VEL3D,CE06ISSM-MF005-03-VEL3DD999,VELPTTU (L0)
CE,VEL3D,CE06ISSM-MF005-03-VEL3DD999,VELPTTU (L1)
CE,PRESF,CE06ISSM-MF005-04-PRESFA999,SFLPRES (L1)
CE,CAMDS,CE06ISSM-MF005-05-CAMDSA999,CAMSTIL (L1)
CE,DOSTA,CE06ISSM-RI002-01-DOSTAD999,DOCONCS (L0)
CE,DOSTA,CE06ISSM-RI002-01-DOSTAD999,DOCONCS (L2)
CE,VELPT,CE06ISSM-RI002-02-VELPTA999,VELPTMN (L1)
CE,PHSEN,CE06ISSM-RI002-03-PHSEND999,ABSTHRM (L0)
CE,PHSEN,CE06ISSM-RI002-03-PHSEND999,PH434SI (L0)
CE,PHSEN,CE06ISSM-RI002-03-PHSEND999,PH578SI (L0)
CE,PHSEN,CE06ISSM-RI002-03-PHSEND999,PHWATER (L1)
CE,PCO2W,CE06ISSM-RI002-05-PCO2WB999,CO2ABS1 (L0)
CE,PCO2W,CE06ISSM-RI002-05-PCO2WB999,CO2ABS2 (L0)
CE,PCO2W,CE06ISSM-RI002-05-PCO2WB999,CO2THRM (L0)
CE,PCO2W,CE06ISSM-RI002-05-PCO2WB999,PCO2WAT (L1)
CE,CTDBP,CE06ISSM-RI003-01-CTDBPC999,CONDWAT (L0)
CE,CTDBP,CE06ISSM-RI003-01-CTDBPC999,CONDWAT (L1)
CE,CTDBP,CE06ISSM-RI003-01-CTDBPC999,DENSITY (L2)
CE,CTDBP,CE06ISSM-RI003-01-CTDBPC999,PRACSAL (L2)
CE,CTDBP,CE06ISSM-RI003-01-CTDBPC999,PRESWAT (L0)
CE,CTDBP,CE06ISSM-RI003-01-CTDBPC999,PRESWAT (L1)
CE,CTDBP,CE06ISSM-RI003-01-CTDBPC999,TEMPWAT (L0)
CE,CTDBP,CE06ISSM-RI003-01-CTDBPC999,TEMPWAT (L1)
CE,FLORT,CE06ISSM-RI003-02-FLORTD999,CDOMFLO (L0)
CE,FLORT,CE06ISSM-RI003-02-FLORTD999,CDOMFLO (L1)
CE,FLORT,CE06ISSM-RI003-02-FLORTD999,CHLAFLO (L0)
CE,FLORT,CE06ISSM-RI003-02-FLORTD999,CHLAFLO (L1)
CE,FLORT,CE06ISSM-RI003-02-FLORTD999,FLUBSCT (L0)
CE,FLORT,CE06ISSM-RI003-02-FLORTD999,FLUBSCT (L1)
CE,OPTAA,CE06ISSM-RI003-03-OPTAAD999,OPTABSN (L2)
CE,OPTAA,CE06ISSM-RI003-03-OPTAAD999,OPTATTN (L2)
CE,OPTAA,CE06ISSM-RI003-03-OPTAAD999,OPTCREF (L0)
CE,OPTAA,CE06ISSM-RI003-03-OPTAAD999,OPTCSIG (L0)
CE,OPTAA,CE06ISSM-RI003-03-OPTAAD999,OPTTEMP (L0)
CE,NUTNR,CE06ISSM-RI003-04-NUTNRB999,NITROPT (L1)
CE,SPKIR,CE06ISSM-RI003-05-SPKIRB999,OPTATTS (L2)
CE,SPKIR,CE06ISSM-RI003-05-SPKIRB999,SPECTIR (L0)
CE,SPKIR,CE06ISSM-RI003-05-SPKIRB999,SPECTIR (L1)
CE,VELPT,CE06ISSM-SB001-01-VELPTA999,VELPTMN (L1)
CE,DOFST,CE06ISSP-SP001-02-DOFST0999,DOCONCF (L1)
CE,PCO2W,CE06ISSP-SP001-03-PCO2W0999,CO2ABS1 (L0)
CE,PCO2W,CE06ISSP-SP001-03-PCO2W0999,CO2ABS2 (L0)
CE,PCO2W,CE06ISSP-SP001-03-PCO2W0999,CO2THRM (L0)
CE,PCO2W,CE06ISSP-SP001-03-PCO2W0999,PCO2WAT (L1)
CE,OPTAA,CE06ISSP-SP001-04-OPTAA0999,OPTABSN (L2)
CE,OPTAA,CE06ISSP-SP001-04-OPTAA0999,OPTATTN (L2)
CE,OPTAA,CE06ISSP-SP001-04-OPTAA0999,OPTCREF (L0)
CE,OPTAA,CE06ISSP-SP001-04-OPTAA0999,OPTCSIG (L0)
CE,OPTAA,CE06ISSP-SP001-04-OPTAA0999,OPTTEMP (L0)
CE,VEL3D,CE06ISSP-SP001-05-VEL3D0999,VELPTTU (L0)
CE,VEL3D,CE06ISSP-SP001-05-VEL3D0999,VELPTTU (L1)
CE,NUTNR,CE06ISSP-SP001-06-NUTNR0999,NITROPT (L1)
CE,SPKIR,CE06ISSP-SP001-07-SPKIR0999,OPTATTS (L2)
CE,SPKIR,CE06ISSP-SP001-07-SPKIR0999,SPECTIR (L0)
CE,SPKIR,CE06ISSP-SP001-07-SPKIR0999,SPECTIR (L1)
CE,FLORT,CE06ISSP-SP001-08-FLORT0999,CDOMFLO (L0)
CE,FLORT,CE06ISSP-SP001-08-FLORT0999,CDOMFLO (L1)
CE,FLORT,CE06ISSP-SP001-08-FLORT0999,CHLAFLO (L0)
CE,FLORT,CE06ISSP-SP001-08-FLORT0999,CHLAFLO (L1)
CE,FLORT,CE06ISSP-SP001-08-FLORT0999,FLUBSCT (L0)
CE,FLORT,CE06ISSP-SP001-08-FLORT0999,FLUBSCT (L1)
CE,CTDPF,CE06ISSP-SP001-09-CTDPF0999,CONDWAT (L0)
CE,CTDPF,CE06ISSP-SP001-09-CTDPF0999,CONDWAT (L1)
CE,CTDPF,CE06ISSP-SP001-09-CTDPF0999,DENSITY (L2)
CE,CTDPF,CE06ISSP-SP001-09-CTDPF0999,PRACSAL (L2)
CE,CTDPF,CE06ISSP-SP001-09-CTDPF0999,PRESWAT (L0)
CE,CTDPF,CE06ISSP-SP001-09-CTDPF0999,PRESWAT (L1)
CE,CTDPF,CE06ISSP-SP001-09-CTDPF0999,TEMPWAT (L0)
CE,CTDPF,CE06ISSP-SP001-09-CTDPF0999,TEMPWAT (L1)
CE,PARAD,CE06ISSP-SP001-10-PARAD0999,OPTPARW (L0)
CE,PARAD,CE06ISSP-SP001-10-PARAD0999,OPTPARW (L1)
CE,DOSTA,CE07SHSM-MF004-01-DOSTAD999,DOCONCS (L0)
CE,DOSTA,CE07SHSM-MF004-01-DOSTAD999,DOCONCS (L2)
CE,PHSEN,CE07SHSM-MF004-02-PHSEND999,ABSTHRM (L0)
CE,PHSEN,CE07SHSM-MF004-02-PHSEND999,PH434SI (L0)
CE,PHSEN,CE07SHSM-MF004-02-PHSEND999,PH578SI (L0)
CE,PHSEN,CE07SHSM-MF004-02-PHSEND999,PHWATER (L1)
CE,OPTAA,CE07SHSM-MF004-03-OPTAAD999,OPTABSN (L2)
CE,OPTAA,CE07SHSM-MF004-03-OPTAAD999,OPTATTN (L2)
CE,OPTAA,CE07SHSM-MF004-03-OPTAAD999,OPTCREF (L0)
CE,OPTAA,CE07SHSM-MF004-03-OPTAAD999,OPTCSIG (L0)
CE,OPTAA,CE07SHSM-MF004-03-OPTAAD999,OPTTEMP (L0)
CE,PCO2W,CE07SHSM-MF004-04-PCO2WB999,CO2ABS1 (L0)
CE,PCO2W,CE07SHSM-MF004-04-PCO2WB999,CO2ABS2 (L0)
CE,PCO2W,CE07SHSM-MF004-04-PCO2WB999,CO2THRM (L0)
CE,PCO2W,CE07SHSM-MF004-04-PCO2WB999,PCO2WAT (L1)
CE,CTDBP,CE07SHSM-MF004-05-CTDBPC999,CONDWAT (L0)
CE,CTDBP,CE07SHSM-MF004-05-CTDBPC999,CONDWAT (L1)
CE,CTDBP,CE07SHSM-MF004-05-CTDBPC999,DENSITY (L2)
CE,CTDBP,CE07SHSM-MF004-05-CTDBPC999,PRACSAL (L2)
